Ponto,Arquivo,Shape,Dtype,Min,Max
Point34,CD209.tif,"(2048, 2048)",uint16,0,6
Point34,CD3.tif,"(2048, 2048)",uint16,0,4
Point34,CD31.tif,"(2048, 2048)",uint16,0,4
Point34,CD4.tif,"(2048, 2048)",uint16,0,4
Point34,CD45.tif,"(2048, 2048)",uint16,0,21
Point34,CD45RO.tif,"(2048, 2048)",uint16,0,11
Point34,CD56.tif,"(2048, 2048)",uint16,0,0
Point34,CD63.tif,"(2048, 2048)",uint16,0,19
Point34,CD68.tif,"(2048, 2048)",uint16,0,30
Point34,CD8.tif,"(2048, 2048)",uint16,0,17
Point34,CSF-1R.tif,"(2048, 2048)",uint16,0,9
Point34,dsDNA.tif,"(2048, 2048)",uint16,0,164
Point34,EGFR.tif,"(2048, 2048)",uint16,0,15
Point34,Fe.tif,"(2048, 2048)",uint16,0,436
Point34,FoxP3.tif,"(2048, 2048)",uint16,0,0
Point34,H3K27me3.tif,"(2048, 2048)",uint16,0,100
Point34,H3K9ac.tif,"(2048, 2048)",uint16,0,12
Point34,HLA-DR.tif,"(2048, 2048)",uint16,0,15
Point34,HLA_Class_1.tif,"(2048, 2048)",uint16,0,20
Point34,IDO.tif,"(2048, 2048)",uint16,0,8
Point34,Keratin17.tif,"(2048, 2048)",uint16,0,32
Point34,Keratin6.tif,"(2048, 2048)",uint16,0,54
Point34,Ki67.tif,"(2048, 2048)",uint16,0,0
Point34,Lag3.tif,"(2048, 2048)",uint16,0,3
Point34,MPO.tif,"(2048, 2048)",uint16,0,81
Point34,Na.tif,"(2048, 2048)",uint16,0,608
Point34,OX40.tif,"(2048, 2048)",uint16,0,0
Point34,P.tif,"(2048, 2048)",uint16,0,86
Point34,p53.tif,"(2048, 2048)",uint16,0,9
Point34,Pan-Keratin.tif,"(2048, 2048)",uint16,0,15
Point34,PD-L1.tif,"(2048, 2048)",uint16,0,3
Point34,PD1.tif,"(2048, 2048)",uint16,0,4
Point34,phospho-S6.tif,"(2048, 2048)",uint16,0,24
Point34,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point34,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point34,Si.tif,"(2048, 2048)",uint16,0,513
Point34,SMA.tif,"(2048, 2048)",uint16,0,25
Point34,Ta.tif,"(2048, 2048)",uint16,0,345
Point34,Vimentin.tif,"(2048, 2048)",uint16,0,34
Point35,Au.tif,"(2048, 2048)",uint16,0,366
Point35,B7H3.tif,"(2048, 2048)",uint16,0,0
Point35,Background.tif,"(2048, 2048)",uint16,0,34
Point35,Beta catenin.tif,"(2048, 2048)",uint16,0,16
Point35,C.tif,"(2048, 2048)",uint16,0,0
Point35,Ca.tif,"(2048, 2048)",uint16,0,505
Point35,CD11b.tif,"(2048, 2048)",uint16,0,12
Point35,CD11c.tif,"(2048, 2048)",uint16,0,17
Point35,CD138.tif,"(2048, 2048)",uint16,0,8
Point35,CD16.tif,"(2048, 2048)",uint16,0,10
Point35,CD163.tif,"(2048, 2048)",uint16,0,24
Point35,CD20.tif,"(2048, 2048)",uint16,0,99
Point35,CD209.tif,"(2048, 2048)",uint16,0,7
Point35,CD3.tif,"(2048, 2048)",uint16,0,15
Point35,CD31.tif,"(2048, 2048)",uint16,0,7
Point35,CD4.tif,"(2048, 2048)",uint16,0,12
Point35,CD45.tif,"(2048, 2048)",uint16,0,64
Point35,CD45RO.tif,"(2048, 2048)",uint16,0,33
Point35,CD56.tif,"(2048, 2048)",uint16,0,9
Point35,CD63.tif,"(2048, 2048)",uint16,0,30
Point35,CD68.tif,"(2048, 2048)",uint16,0,34
Point35,CD8.tif,"(2048, 2048)",uint16,0,24
Point35,CSF-1R.tif,"(2048, 2048)",uint16,0,16
Point35,dsDNA.tif,"(2048, 2048)",uint16,0,167
Point35,EGFR.tif,"(2048, 2048)",uint16,0,5
Point35,Fe.tif,"(2048, 2048)",uint16,0,438
Point35,FoxP3.tif,"(2048, 2048)",uint16,0,0
Point35,H3K27me3.tif,"(2048, 2048)",uint16,0,72
Point35,H3K9ac.tif,"(2048, 2048)",uint16,0,20
Point35,HLA-DR.tif,"(2048, 2048)",uint16,0,89
Point35,HLA_Class_1.tif,"(2048, 2048)",uint16,0,55
Point35,IDO.tif,"(2048, 2048)",uint16,0,14
Point35,Keratin17.tif,"(2048, 2048)",uint16,0,21
Point35,Keratin6.tif,"(2048, 2048)",uint16,0,59
Point35,Ki67.tif,"(2048, 2048)",uint16,0,5
Point35,Lag3.tif,"(2048, 2048)",uint16,0,7
Point35,MPO.tif,"(2048, 2048)",uint16,0,40
Point35,Na.tif,"(2048, 2048)",uint16,0,608
Point35,OX40.tif,"(2048, 2048)",uint16,0,5
Point35,P.tif,"(2048, 2048)",uint16,0,97
Point35,p53.tif,"(2048, 2048)",uint16,0,16
Point35,Pan-Keratin.tif,"(2048, 2048)",uint16,0,11
Point35,PD-L1.tif,"(2048, 2048)",uint16,0,8
Point35,PD1.tif,"(2048, 2048)",uint16,0,8
Point35,phospho-S6.tif,"(2048, 2048)",uint16,0,10
Point35,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point35,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point35,Si.tif,"(2048, 2048)",uint16,0,512
Point35,SMA.tif,"(2048, 2048)",uint16,0,82
Point35,Ta.tif,"(2048, 2048)",uint16,0,287
Point35,Vimentin.tif,"(2048, 2048)",uint16,0,122
Point36,Au.tif,"(2048, 2048)",uint16,0,396
Point36,B7H3.tif,"(2048, 2048)",uint16,0,70
Point36,Background.tif,"(2048, 2048)",uint16,0,50
Point36,Beta catenin.tif,"(2048, 2048)",uint16,0,17
Point36,C.tif,"(2048, 2048)",uint16,0,0
Point36,Ca.tif,"(2048, 2048)",uint16,0,508
Point36,CD11b.tif,"(2048, 2048)",uint16,0,8
Point36,CD11c.tif,"(2048, 2048)",uint16,0,13
Point36,CD138.tif,"(2048, 2048)",uint16,0,43
Point36,CD16.tif,"(2048, 2048)",uint16,0,11
Point36,CD163.tif,"(2048, 2048)",uint16,0,74
Point36,CD20.tif,"(2048, 2048)",uint16,0,35
Point36,CD209.tif,"(2048, 2048)",uint16,0,9
Point36,CD3.tif,"(2048, 2048)",uint16,0,10
Point36,CD31.tif,"(2048, 2048)",uint16,0,7
Point36,CD4.tif,"(2048, 2048)",uint16,0,7
Point36,CD45.tif,"(2048, 2048)",uint16,0,34
Point36,CD45RO.tif,"(2048, 2048)",uint16,0,19
Point36,CD56.tif,"(2048, 2048)",uint16,0,7
Point36,CD63.tif,"(2048, 2048)",uint16,0,35
Point36,CD68.tif,"(2048, 2048)",uint16,0,96
Point36,CD8.tif,"(2048, 2048)",uint16,0,23
Point36,CSF-1R.tif,"(2048, 2048)",uint16,0,14
Point36,dsDNA.tif,"(2048, 2048)",uint16,0,265
Point36,EGFR.tif,"(2048, 2048)",uint16,0,6
Point36,Fe.tif,"(2048, 2048)",uint16,0,509
Point36,FoxP3.tif,"(2048, 2048)",uint16,0,5
Point36,H3K27me3.tif,"(2048, 2048)",uint16,0,71
Point36,H3K9ac.tif,"(2048, 2048)",uint16,0,18
Point36,HLA-DR.tif,"(2048, 2048)",uint16,0,68
Point36,HLA_Class_1.tif,"(2048, 2048)",uint16,0,41
Point36,IDO.tif,"(2048, 2048)",uint16,0,9
Point36,Keratin17.tif,"(2048, 2048)",uint16,0,64
Point36,Keratin6.tif,"(2048, 2048)",uint16,0,74
Point36,Ki67.tif,"(2048, 2048)",uint16,0,3
Point36,Lag3.tif,"(2048, 2048)",uint16,0,12
Point36,MPO.tif,"(2048, 2048)",uint16,0,69
Point36,Na.tif,"(2048, 2048)",uint16,0,597
Point36,OX40.tif,"(2048, 2048)",uint16,0,2
Point36,P.tif,"(2048, 2048)",uint16,0,242
Point36,p53.tif,"(2048, 2048)",uint16,0,20
Point36,Pan-Keratin.tif,"(2048, 2048)",uint16,0,58
Point36,PD-L1.tif,"(2048, 2048)",uint16,0,6
Point36,PD1.tif,"(2048, 2048)",uint16,0,5
Point36,phospho-S6.tif,"(2048, 2048)",uint16,0,15
Point36,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point36,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point36,Si.tif,"(2048, 2048)",uint16,0,515
Point36,SMA.tif,"(2048, 2048)",uint16,0,63
Point36,Ta.tif,"(2048, 2048)",uint16,0,330
Point36,Vimentin.tif,"(2048, 2048)",uint16,0,131
Point37,Au.tif,"(2048, 2048)",uint16,0,320
Point37,B7H3.tif,"(2048, 2048)",uint16,0,0
Point37,Background.tif,"(2048, 2048)",uint16,0,38
Point37,Beta catenin.tif,"(2048, 2048)",uint16,0,18
Point37,C.tif,"(2048, 2048)",uint16,0,0
Point37,Ca.tif,"(2048, 2048)",uint16,0,506
Point37,CD11b.tif,"(2048, 2048)",uint16,0,7
Point37,CD11c.tif,"(2048, 2048)",uint16,0,19
Point37,CD138.tif,"(2048, 2048)",uint16,0,40
Point37,CD16.tif,"(2048, 2048)",uint16,0,13
Point37,CD163.tif,"(2048, 2048)",uint16,0,26
Point37,CD20.tif,"(2048, 2048)",uint16,0,26
Point37,CD209.tif,"(2048, 2048)",uint16,0,5
Point37,CD3.tif,"(2048, 2048)",uint16,0,10
Point37,CD31.tif,"(2048, 2048)",uint16,0,8
Point37,CD4.tif,"(2048, 2048)",uint16,0,7
Point37,CD45.tif,"(2048, 2048)",uint16,0,36
Point37,CD45RO.tif,"(2048, 2048)",uint16,0,15
Point37,CD56.tif,"(2048, 2048)",uint16,0,6
Point37,CD63.tif,"(2048, 2048)",uint16,0,12
Point37,CD68.tif,"(2048, 2048)",uint16,0,33
Point37,CD8.tif,"(2048, 2048)",uint16,0,23
Point37,CSF-1R.tif,"(2048, 2048)",uint16,0,21
Point37,dsDNA.tif,"(2048, 2048)",uint16,0,140
Point37,EGFR.tif,"(2048, 2048)",uint16,0,4
Point37,Fe.tif,"(2048, 2048)",uint16,0,283
Point37,FoxP3.tif,"(2048, 2048)",uint16,0,3
Point37,H3K27me3.tif,"(2048, 2048)",uint16,0,84
Point37,H3K9ac.tif,"(2048, 2048)",uint16,0,33
Point37,HLA-DR.tif,"(2048, 2048)",uint16,0,68
Point37,HLA_Class_1.tif,"(2048, 2048)",uint16,0,74
Point37,IDO.tif,"(2048, 2048)",uint16,0,23
Point37,Keratin17.tif,"(2048, 2048)",uint16,0,38
Point37,Keratin6.tif,"(2048, 2048)",uint16,0,80
Point37,Ki67.tif,"(2048, 2048)",uint16,0,6
Point37,Lag3.tif,"(2048, 2048)",uint16,0,7
Point37,MPO.tif,"(2048, 2048)",uint16,0,80
Point37,Na.tif,"(2048, 2048)",uint16,0,585
Point37,OX40.tif,"(2048, 2048)",uint16,0,6
Point37,P.tif,"(2048, 2048)",uint16,0,82
Point37,p53.tif,"(2048, 2048)",uint16,0,22
Point37,Pan-Keratin.tif,"(2048, 2048)",uint16,0,35
Point37,PD-L1.tif,"(2048, 2048)",uint16,0,6
Point37,PD1.tif,"(2048, 2048)",uint16,0,5
Point37,phospho-S6.tif,"(2048, 2048)",uint16,0,23
Point37,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point37,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point37,Si.tif,"(2048, 2048)",uint16,0,513
Point37,SMA.tif,"(2048, 2048)",uint16,0,41
Point37,Ta.tif,"(2048, 2048)",uint16,0,285
Point37,Vimentin.tif,"(2048, 2048)",uint16,0,130
Point38,Au.tif,"(2048, 2048)",uint16,0,372
Point38,B7H3.tif,"(2048, 2048)",uint16,0,0
Point38,Background.tif,"(2048, 2048)",uint16,0,56
Point38,Beta catenin.tif,"(2048, 2048)",uint16,0,19
Point38,C.tif,"(2048, 2048)",uint16,0,0
Point38,Ca.tif,"(2048, 2048)",uint16,0,507
Point38,CD11b.tif,"(2048, 2048)",uint16,0,8
Point38,CD11c.tif,"(2048, 2048)",uint16,0,13
Point38,CD138.tif,"(2048, 2048)",uint16,0,20
Point38,CD16.tif,"(2048, 2048)",uint16,0,32
Point38,CD163.tif,"(2048, 2048)",uint16,0,32
Point38,CD20.tif,"(2048, 2048)",uint16,0,11
Point38,CD209.tif,"(2048, 2048)",uint16,0,11
Point38,CD3.tif,"(2048, 2048)",uint16,0,10
Point38,CD31.tif,"(2048, 2048)",uint16,0,8
Point38,CD4.tif,"(2048, 2048)",uint16,0,6
Point38,CD45.tif,"(2048, 2048)",uint16,0,63
Point38,CD45RO.tif,"(2048, 2048)",uint16,0,20
Point38,CD56.tif,"(2048, 2048)",uint16,0,0
Point38,CD63.tif,"(2048, 2048)",uint16,0,17
Point38,CD68.tif,"(2048, 2048)",uint16,0,32
Point38,CD8.tif,"(2048, 2048)",uint16,0,18
Point38,CSF-1R.tif,"(2048, 2048)",uint16,0,15
Point38,dsDNA.tif,"(2048, 2048)",uint16,0,174
Point38,EGFR.tif,"(2048, 2048)",uint16,0,5
Point38,Fe.tif,"(2048, 2048)",uint16,0,508
Point38,FoxP3.tif,"(2048, 2048)",uint16,0,3
Point38,H3K27me3.tif,"(2048, 2048)",uint16,0,90
Point38,H3K9ac.tif,"(2048, 2048)",uint16,0,37
Point38,HLA-DR.tif,"(2048, 2048)",uint16,0,71
Point38,HLA_Class_1.tif,"(2048, 2048)",uint16,0,27
Point38,IDO.tif,"(2048, 2048)",uint16,0,23
Point38,Keratin17.tif,"(2048, 2048)",uint16,0,31
Point38,Keratin6.tif,"(2048, 2048)",uint16,0,142
Point38,Ki67.tif,"(2048, 2048)",uint16,0,7
Point38,Lag3.tif,"(2048, 2048)",uint16,0,11
Point38,MPO.tif,"(2048, 2048)",uint16,0,98
Point38,Na.tif,"(2048, 2048)",uint16,0,620
Point38,OX40.tif,"(2048, 2048)",uint16,0,0
Point38,P.tif,"(2048, 2048)",uint16,0,122
Point38,p53.tif,"(2048, 2048)",uint16,0,20
Point38,Pan-Keratin.tif,"(2048, 2048)",uint16,0,83
Point38,PD-L1.tif,"(2048, 2048)",uint16,0,9
Point38,PD1.tif,"(2048, 2048)",uint16,0,8
Point38,phospho-S6.tif,"(2048, 2048)",uint16,0,20
Point38,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point38,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point38,Si.tif,"(2048, 2048)",uint16,0,507
Point38,SMA.tif,"(2048, 2048)",uint16,0,45
Point38,Ta.tif,"(2048, 2048)",uint16,0,331
Point38,Vimentin.tif,"(2048, 2048)",uint16,0,161
Point39,Au.tif,"(2048, 2048)",uint16,0,478
Point39,B7H3.tif,"(2048, 2048)",uint16,0,8
Point39,Background.tif,"(2048, 2048)",uint16,0,47
Point39,Beta catenin.tif,"(2048, 2048)",uint16,0,12
Point39,C.tif,"(2048, 2048)",uint16,0,0
Point39,Ca.tif,"(2048, 2048)",uint16,0,506
Point39,CD11b.tif,"(2048, 2048)",uint16,0,17
Point39,CD11c.tif,"(2048, 2048)",uint16,0,13
Point39,CD138.tif,"(2048, 2048)",uint16,0,38
Point39,CD16.tif,"(2048, 2048)",uint16,0,22
Point39,CD163.tif,"(2048, 2048)",uint16,0,12
Point39,CD20.tif,"(2048, 2048)",uint16,0,35
Point39,CD209.tif,"(2048, 2048)",uint16,0,6
Point39,CD3.tif,"(2048, 2048)",uint16,0,10
Point39,CD31.tif,"(2048, 2048)",uint16,0,13
Point39,CD4.tif,"(2048, 2048)",uint16,0,7
Point39,CD45.tif,"(2048, 2048)",uint16,0,50
Point39,CD45RO.tif,"(2048, 2048)",uint16,0,18
Point39,CD56.tif,"(2048, 2048)",uint16,0,6
Point39,CD63.tif,"(2048, 2048)",uint16,0,25
Point39,CD68.tif,"(2048, 2048)",uint16,0,34
Point39,CD8.tif,"(2048, 2048)",uint16,0,19
Point39,CSF-1R.tif,"(2048, 2048)",uint16,0,12
Point39,dsDNA.tif,"(2048, 2048)",uint16,0,166
Point39,EGFR.tif,"(2048, 2048)",uint16,0,16
Point39,Fe.tif,"(2048, 2048)",uint16,0,381
Point39,FoxP3.tif,"(2048, 2048)",uint16,0,4
Point39,H3K27me3.tif,"(2048, 2048)",uint16,0,96
Point39,H3K9ac.tif,"(2048, 2048)",uint16,0,34
Point39,HLA-DR.tif,"(2048, 2048)",uint16,0,54
Point39,HLA_Class_1.tif,"(2048, 2048)",uint16,0,49
Point39,IDO.tif,"(2048, 2048)",uint16,0,34
Point39,Keratin17.tif,"(2048, 2048)",uint16,0,23
Point39,Keratin6.tif,"(2048, 2048)",uint16,0,31
Point39,Ki67.tif,"(2048, 2048)",uint16,0,15
Point39,Lag3.tif,"(2048, 2048)",uint16,0,10
Point39,MPO.tif,"(2048, 2048)",uint16,0,69
Point39,Na.tif,"(2048, 2048)",uint16,0,594
Point39,OX40.tif,"(2048, 2048)",uint16,0,0
Point39,P.tif,"(2048, 2048)",uint16,0,188
Point39,p53.tif,"(2048, 2048)",uint16,0,11
Point39,Pan-Keratin.tif,"(2048, 2048)",uint16,0,16
Point39,PD-L1.tif,"(2048, 2048)",uint16,0,9
Point39,PD1.tif,"(2048, 2048)",uint16,0,6
Point39,phospho-S6.tif,"(2048, 2048)",uint16,0,19
Point39,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point39,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point39,Si.tif,"(2048, 2048)",uint16,0,515
Point39,SMA.tif,"(2048, 2048)",uint16,0,34
Point39,Ta.tif,"(2048, 2048)",uint16,0,364
Point39,Vimentin.tif,"(2048, 2048)",uint16,0,68
Point4,Au.tif,"(2048, 2048)",uint16,0,222
Point4,B7H3.tif,"(2048, 2048)",uint16,0,0
Point4,Background.tif,"(2048, 2048)",uint16,0,43
Point4,Beta catenin.tif,"(2048, 2048)",uint16,0,14
Point4,C.tif,"(2048, 2048)",uint16,0,0
Point4,Ca.tif,"(2048, 2048)",uint16,0,508
Point4,CD11b.tif,"(2048, 2048)",uint16,0,16
Point4,CD11c.tif,"(2048, 2048)",uint16,0,18
Point4,CD138.tif,"(2048, 2048)",uint16,0,13
Point4,CD16.tif,"(2048, 2048)",uint16,0,12
Point4,CD163.tif,"(2048, 2048)",uint16,0,5
Point4,CD20.tif,"(2048, 2048)",uint16,0,28
Point4,CD209.tif,"(2048, 2048)",uint16,0,8
Point4,CD3.tif,"(2048, 2048)",uint16,0,11
Point4,CD31.tif,"(2048, 2048)",uint16,0,7
Point4,CD4.tif,"(2048, 2048)",uint16,0,7
Point4,CD45.tif,"(2048, 2048)",uint16,0,40
Point4,CD45RO.tif,"(2048, 2048)",uint16,0,13
Point4,CD56.tif,"(2048, 2048)",uint16,0,4
Point4,CD63.tif,"(2048, 2048)",uint16,0,23
Point4,CD68.tif,"(2048, 2048)",uint16,0,30
Point4,CD8.tif,"(2048, 2048)",uint16,0,18
Point4,CSF-1R.tif,"(2048, 2048)",uint16,0,13
Point4,dsDNA.tif,"(2048, 2048)",uint16,0,60
Point4,EGFR.tif,"(2048, 2048)",uint16,0,6
Point4,Fe.tif,"(2048, 2048)",uint16,0,505
Point4,FoxP3.tif,"(2048, 2048)",uint16,0,6
Point4,H3K27me3.tif,"(2048, 2048)",uint16,0,84
Point4,H3K9ac.tif,"(2048, 2048)",uint16,0,32
Point4,HLA-DR.tif,"(2048, 2048)",uint16,0,104
Point4,HLA_Class_1.tif,"(2048, 2048)",uint16,0,69
Point4,IDO.tif,"(2048, 2048)",uint16,0,13
Point4,Keratin17.tif,"(2048, 2048)",uint16,0,29
Point4,Keratin6.tif,"(2048, 2048)",uint16,0,40
Point4,Ki67.tif,"(2048, 2048)",uint16,0,14
Point4,Lag3.tif,"(2048, 2048)",uint16,0,7
Point4,MPO.tif,"(2048, 2048)",uint16,0,67
Point4,Na.tif,"(2048, 2048)",uint16,0,616
Point4,OX40.tif,"(2048, 2048)",uint16,0,9
Point4,P.tif,"(2048, 2048)",uint16,0,20
Point4,p53.tif,"(2048, 2048)",uint16,0,9
Point4,Pan-Keratin.tif,"(2048, 2048)",uint16,0,29
Point4,PD-L1.tif,"(2048, 2048)",uint16,0,7
Point4,PD1.tif,"(2048, 2048)",uint16,0,6
Point4,phospho-S6.tif,"(2048, 2048)",uint16,0,21
Point4,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point4,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point4,Si.tif,"(2048, 2048)",uint16,0,510
Point4,SMA.tif,"(2048, 2048)",uint16,0,45
Point4,Ta.tif,"(2048, 2048)",uint16,0,194
Point4,Vimentin.tif,"(2048, 2048)",uint16,0,119
Point40,Au.tif,"(2048, 2048)",uint16,0,451
Point40,B7H3.tif,"(2048, 2048)",uint16,0,0
Point40,Background.tif,"(2048, 2048)",uint16,0,26
Point40,Beta catenin.tif,"(2048, 2048)",uint16,0,34
Point40,C.tif,"(2048, 2048)",uint16,0,0
Point40,Ca.tif,"(2048, 2048)",uint16,0,506
Point40,CD11b.tif,"(2048, 2048)",uint16,0,13
Point40,CD11c.tif,"(2048, 2048)",uint16,0,15
Point40,CD138.tif,"(2048, 2048)",uint16,0,24
Point40,CD16.tif,"(2048, 2048)",uint16,0,15
Point40,CD163.tif,"(2048, 2048)",uint16,0,21
Point40,CD20.tif,"(2048, 2048)",uint16,0,75
Point40,CD209.tif,"(2048, 2048)",uint16,0,91
Point40,CD3.tif,"(2048, 2048)",uint16,0,10
Point40,CD31.tif,"(2048, 2048)",uint16,0,6
Point40,CD4.tif,"(2048, 2048)",uint16,0,9
Point40,CD45.tif,"(2048, 2048)",uint16,0,48
Point40,CD45RO.tif,"(2048, 2048)",uint16,0,21
Point40,CD56.tif,"(2048, 2048)",uint16,0,7
Point40,CD63.tif,"(2048, 2048)",uint16,0,30
Point40,CD68.tif,"(2048, 2048)",uint16,0,29
Point40,CD8.tif,"(2048, 2048)",uint16,0,27
Point40,CSF-1R.tif,"(2048, 2048)",uint16,0,11
Point40,dsDNA.tif,"(2048, 2048)",uint16,0,157
Point40,EGFR.tif,"(2048, 2048)",uint16,0,5
Point40,Fe.tif,"(2048, 2048)",uint16,0,469
Point40,FoxP3.tif,"(2048, 2048)",uint16,0,5
Point40,H3K27me3.tif,"(2048, 2048)",uint16,0,156
Point40,H3K9ac.tif,"(2048, 2048)",uint16,0,43
Point40,HLA-DR.tif,"(2048, 2048)",uint16,0,104
Point40,HLA_Class_1.tif,"(2048, 2048)",uint16,0,65
Point40,IDO.tif,"(2048, 2048)",uint16,0,15
Point40,Keratin17.tif,"(2048, 2048)",uint16,0,19
Point40,Keratin6.tif,"(2048, 2048)",uint16,0,28
Point40,Ki67.tif,"(2048, 2048)",uint16,0,17
Point40,Lag3.tif,"(2048, 2048)",uint16,0,9
Point40,MPO.tif,"(2048, 2048)",uint16,0,54
Point40,Na.tif,"(2048, 2048)",uint16,0,606
Point40,OX40.tif,"(2048, 2048)",uint16,0,6
Point40,P.tif,"(2048, 2048)",uint16,0,108
Point40,p53.tif,"(2048, 2048)",uint16,0,25
Point40,Pan-Keratin.tif,"(2048, 2048)",uint16,0,62
Point40,PD-L1.tif,"(2048, 2048)",uint16,0,8
Point40,PD1.tif,"(2048, 2048)",uint16,0,7
Point40,phospho-S6.tif,"(2048, 2048)",uint16,0,34
Point40,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point40,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point40,Si.tif,"(2048, 2048)",uint16,0,512
Point40,SMA.tif,"(2048, 2048)",uint16,0,86
Point40,Ta.tif,"(2048, 2048)",uint16,0,343
Point40,Vimentin.tif,"(2048, 2048)",uint16,0,216
Point41,Au.tif,"(2048, 2048)",uint16,0,372
Point41,B7H3.tif,"(2048, 2048)",uint16,0,0
Point41,Background.tif,"(2048, 2048)",uint16,0,29
Point41,Beta catenin.tif,"(2048, 2048)",uint16,0,14
Point41,C.tif,"(2048, 2048)",uint16,0,0
Point41,Ca.tif,"(2048, 2048)",uint16,0,506
Point41,CD11b.tif,"(2048, 2048)",uint16,0,5
Point41,CD11c.tif,"(2048, 2048)",uint16,0,17
Point41,CD138.tif,"(2048, 2048)",uint16,0,17
Point41,CD16.tif,"(2048, 2048)",uint16,0,22
Point41,CD163.tif,"(2048, 2048)",uint16,0,37
Point41,CD20.tif,"(2048, 2048)",uint16,0,32
Point41,CD209.tif,"(2048, 2048)",uint16,0,3
Point41,CD3.tif,"(2048, 2048)",uint16,0,8
Point41,CD31.tif,"(2048, 2048)",uint16,0,8
Point41,CD4.tif,"(2048, 2048)",uint16,0,6
Point41,CD45.tif,"(2048, 2048)",uint16,0,41
Point41,CD45RO.tif,"(2048, 2048)",uint16,0,26
Point41,CD56.tif,"(2048, 2048)",uint16,0,7
Point41,CD63.tif,"(2048, 2048)",uint16,0,34
Point41,CD68.tif,"(2048, 2048)",uint16,0,35
Point41,CD8.tif,"(2048, 2048)",uint16,0,20
Point41,CSF-1R.tif,"(2048, 2048)",uint16,0,10
Point41,dsDNA.tif,"(2048, 2048)",uint16,0,108
Point41,EGFR.tif,"(2048, 2048)",uint16,0,2
Point41,Fe.tif,"(2048, 2048)",uint16,0,294
Point41,FoxP3.tif,"(2048, 2048)",uint16,0,0
Point41,H3K27me3.tif,"(2048, 2048)",uint16,0,68
Point41,H3K9ac.tif,"(2048, 2048)",uint16,0,12
Point41,HLA-DR.tif,"(2048, 2048)",uint16,0,44
Point41,HLA_Class_1.tif,"(2048, 2048)",uint16,0,48
Point41,IDO.tif,"(2048, 2048)",uint16,0,8
Point41,Keratin17.tif,"(2048, 2048)",uint16,0,31
Point41,Keratin6.tif,"(2048, 2048)",uint16,0,33
Point41,Ki67.tif,"(2048, 2048)",uint16,0,4
Point41,Lag3.tif,"(2048, 2048)",uint16,0,7
Point41,MPO.tif,"(2048, 2048)",uint16,0,64
Point41,Na.tif,"(2048, 2048)",uint16,0,576
Point41,OX40.tif,"(2048, 2048)",uint16,0,7
Point41,P.tif,"(2048, 2048)",uint16,0,84
Point41,p53.tif,"(2048, 2048)",uint16,0,9
Point41,Pan-Keratin.tif,"(2048, 2048)",uint16,0,7
Point41,PD-L1.tif,"(2048, 2048)",uint16,0,6
Point41,PD1.tif,"(2048, 2048)",uint16,0,4
Point41,phospho-S6.tif,"(2048, 2048)",uint16,0,18
Point41,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point41,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point41,Si.tif,"(2048, 2048)",uint16,0,512
Point41,SMA.tif,"(2048, 2048)",uint16,0,63
Point41,Ta.tif,"(2048, 2048)",uint16,0,309
Point41,Vimentin.tif,"(2048, 2048)",uint16,0,99
Point5,Au.tif,"(2048, 2048)",uint16,0,377
Point5,B7H3.tif,"(2048, 2048)",uint16,0,5
Point5,Background.tif,"(2048, 2048)",uint16,0,43
Point5,Beta catenin.tif,"(2048, 2048)",uint16,0,14
Point5,C.tif,"(2048, 2048)",uint16,0,0
Point5,Ca.tif,"(2048, 2048)",uint16,0,508
Point5,CD11b.tif,"(2048, 2048)",uint16,0,7
Point5,CD11c.tif,"(2048, 2048)",uint16,0,23
Point5,CD138.tif,"(2048, 2048)",uint16,0,34
Point5,CD16.tif,"(2048, 2048)",uint16,0,32
Point5,CD163.tif,"(2048, 2048)",uint16,0,5
Point5,CD20.tif,"(2048, 2048)",uint16,0,16
Point5,CD209.tif,"(2048, 2048)",uint16,0,8
Point5,CD3.tif,"(2048, 2048)",uint16,0,8
Point5,CD31.tif,"(2048, 2048)",uint16,0,13
Point5,CD4.tif,"(2048, 2048)",uint16,0,15
Point5,CD45.tif,"(2048, 2048)",uint16,0,41
Point5,CD45RO.tif,"(2048, 2048)",uint16,0,20
Point5,CD56.tif,"(2048, 2048)",uint16,0,7
Point5,CD63.tif,"(2048, 2048)",uint16,0,35
